v1	Ib(Q1)	Ic(Q1)
Step Information: I1=100µ  (Run: 1/10)
1.140000000000001e+00	7.000000e-04	1.042854e-01
1.150000000000001e+00	7.000000e-04	1.042958e-01
1.160000000000001e+00	7.000000e-04	1.043062e-01
1.170000000000001e+00	7.000000e-04	1.043166e-01
1.180000000000001e+00	7.000000e-04	1.043269e-01
1.190000000000001e+00	7.000000e-04	1.043373e-01
1.200000000000001e+00	7.000000e-04	1.043477e-01
1.210000000000001e+00	7.000000e-04	1.043581e-01
1.220000000000001e+00	7.000000e-04	1.043685e-01
1.230000000000001e+00	7.000000e-04	1.043789e-01
1.240000000000001e+00	7.000000e-04	1.043893e-01
1.250000000000001e+00	7.000000e-04	1.043997e-01
1.260000000000001e+00	7.000000e-04	1.044101e-01
1.270000000000001e+00	7.000000e-04	1.044205e-01
1.280000000000001e+00	7.000000e-04	1.044309e-01
1.290000000000001e+00	7.000000e-04	1.044413e-01
1.300000000000001e+00	7.000000e-04	1.044516e-01
1.310000000000001e+00	7.000000e-04	1.044620e-01
1.320000000000001e+00	7.000000e-04	1.044724e-01
1.330000000000001e+00	7.000000e-04	1.044828e-01
1.340000000000001e+00	7.000000e-04	1.044932e-01
1.350000000000001e+00	7.000000e-04	1.045036e-01
1.360000000000001e+00	7.000000e-04	1.045140e-01
1.370000000000001e+00	7.000000e-04	1.045244e-01
1.380000000000001e+00	7.000000e-04	1.045348e-01
1.390000000000001e+00	7.000000e-04	1.045452e-01
1.400000000000001e+00	7.000000e-04	1.045556e-01
1.410000000000001e+00	7.000000e-04	1.045659e-01
1.420000000000001e+00	7.000000e-04	1.045763e-01
1.430000000000001e+00	7.000000e-04	1.045867e-01
1.440000000000001e+00	7.000000e-04	1.045971e-01
1.450000000000001e+00	7.000000e-04	1.046075e-01
1.460000000000001e+00	7.000000e-04	1.046179e-01
1.470000000000001e+00	7.000000e-04	1.046283e-01
1.480000000000001e+00	7.000000e-04	1.046387e-01
1.490000000000001e+00	7.000000e-04	1.046491e-01
1.500000000000000e+00	7.000000e-04	1.046595e-01
Step Information: I1=800µ  (Run: 8/10)
0.000000000000000e+00	8.000000e-04	-7.678194e-04
1.000000000000000e-02	8.000000e-04	2.675686e-04
2.000000000000000e-02	8.000000e-04	1.691044e-03
3.000000000000000e-02	8.000000e-04	3.603116e-03
4.000000000000000e-02	8.000000e-04	6.101282e-03
5.000000000000000e-02	8.000000e-04	9.264770e-03
6.000000000000000e-02	8.000000e-04	1.313991e-02
7.000000000000001e-02	8.000000e-04	1.773112e-02
8.000000000000000e-02	8.000000e-04	2.300031e-02
9.000000000000000e-02	8.000000e-04	2.887321e-02
9.999999999999999e-02	8.000000e-04	3.524935e-02
1.100000000000000e-01	8.000000e-04	4.201160e-02
1.200000000000000e-01	8.000000e-04	4.903365e-02
1.300000000000000e-01	8.000000e-04	5.618458e-02
1.400000000000000e-01	8.000000e-04	6.333151e-02
1.500000000000000e-01	8.000000e-04	7.034110e-02
1.600000000000000e-01	8.000000e-04	7.708123e-02
1.700000000000000e-01	8.000000e-04	8.342408e-02
1.800000000000000e-01	8.000000e-04	8.925144e-02
1.900000000000000e-01	8.000000e-04	9.446293e-02
2.000000000000000e-01	8.000000e-04	9.898642e-02
2.100000000000000e-01	8.000000e-04	1.027881e-01
2.200000000000001e-01	8.000000e-04	1.058779e-01
2.300000000000001e-01	8.000000e-04	1.083082e-01
2.400000000000001e-01	8.000000e-04	1.101624e-01
2.500000000000001e-01	8.000000e-04	1.115403e-01
2.600000000000001e-01	8.000000e-04	1.125426e-01
2.700000000000001e-01	8.000000e-04	1.132598e-01
2.800000000000001e-01	8.000000e-04	1.137672e-01
2.900000000000001e-01	8.000000e-04	1.141237e-01
3.000000000000001e-01	8.000000e-04	1.143736e-01
3.100000000000001e-01	8.000000e-04	1.145490e-01
3.200000000000001e-01	8.000000e-04	1.146727e-01
3.300000000000001e-01	8.000000e-04	1.147609e-01
3.400000000000001e-01	8.000000e-04	1.148247e-01
3.500000000000001e-01	8.000000e-04	1.148719e-01
3.600000000000002e-01	8.000000e-04	1.149077e-01
3.700000000000002e-01	8.000000e-04	1.149357e-01
3.800000000000002e-01	8.000000e-04	1.149585e-01
3.900000000000002e-01	8.000000e-04	1.149777e-01
4.000000000000002e-01	8.000000e-04	1.149944e-01
4.100000000000002e-01	8.000000e-04	1.150095e-01
4.200000000000002e-01	8.000000e-04	1.150234e-01
4.300000000000002e-01	8.000000e-04	1.150366e-01
4.400000000000002e-01	8.000000e-04	1.150492e-01
4.500000000000002e-01	8.000000e-04	1.150615e-01
4.600000000000002e-01	8.000000e-04	1.150736e-01
4.700000000000003e-01	8.000000e-04	1.150855e-01
4.800000000000003e-01	8.000000e-04	1.150973e-01
4.900000000000003e-01	8.000000e-04	1.151090e-01
5.000000000000002e-01	8.000000e-04	1.151206e-01
5.100000000000002e-01	8.000000e-04	1.151322e-01
5.200000000000002e-01	8.000000e-04	1.151438e-01
5.300000000000002e-01	8.000000e-04	1.151554e-01
5.400000000000003e-01	8.000000e-04	1.151670e-01
5.500000000000003e-01	8.000000e-04	1.151785e-01
5.600000000000003e-01	8.000000e-04	1.151901e-01
5.700000000000003e-01	8.000000e-04	1.152017e-01
5.800000000000003e-01	8.000000e-04	1.152132e-01
5.900000000000003e-01	8.000000e-04	1.152247e-01
6.000000000000003e-01	8.000000e-04	1.152363e-01
6.100000000000003e-01	8.000000e-04	1.152478e-01
6.200000000000003e-01	8.000000e-04	1.152594e-01
6.300000000000003e-01	8.000000e-04	1.152709e-01
6.400000000000003e-01	8.000000e-04	1.152825e-01
6.500000000000004e-01	8.000000e-04	1.152940e-01
6.600000000000004e-01	8.000000e-04	1.153056e-01
6.700000000000004e-01	8.000000e-04	1.153171e-01
6.800000000000004e-01	8.000000e-04	1.153287e-01
6.900000000000004e-01	8.000000e-04	1.153402e-01
7.000000000000004e-01	8.000000e-04	1.153518e-01
7.100000000000004e-01	8.000000e-04	1.153633e-01
7.200000000000004e-01	8.000000e-04	1.153748e-01
7.300000000000004e-01	8.000000e-04	1.153864e-01
7.400000000000004e-01	8.000000e-04	1.153979e-01
7.500000000000004e-01	8.000000e-04	1.154095e-01
7.600000000000005e-01	8.000000e-04	1.154210e-01
7.700000000000005e-01	8.000000e-04	1.154326e-01
7.800000000000005e-01	8.000000e-04	1.154441e-01
7.900000000000005e-01	8.000000e-04	1.154557e-01
8.000000000000005e-01	8.000000e-04	1.154672e-01
8.100000000000005e-01	8.000000e-04	1.154788e-01
8.200000000000005e-01	8.000000e-04	1.154903e-01
8.300000000000005e-01	8.000000e-04	1.155018e-01
8.400000000000005e-01	8.000000e-04	1.155134e-01
8.500000000000005e-01	8.000000e-04	1.155249e-01
8.600000000000005e-01	8.000000e-04	1.155365e-01
8.700000000000006e-01	8.000000e-04	1.155480e-01
8.800000000000006e-01	8.000000e-04	1.155596e-01
8.900000000000006e-01	8.000000e-04	1.155711e-01
9.000000000000006e-01	8.000000e-04	1.155827e-01
9.100000000000006e-01	8.000000e-04	1.155942e-01
9.200000000000006e-01	8.000000e-04	1.156057e-01
9.300000000000006e-01	8.000000e-04	1.156173e-01
9.400000000000006e-01	8.000000e-04	1.156288e-01
9.500000000000006e-01	8.000000e-04	1.156404e-01
9.600000000000006e-01	8.000000e-04	1.156519e-01
9.700000000000006e-01	8.000000e-04	1.156635e-01
9.800000000000006e-01	8.000000e-04	1.156750e-01
9.900000000000007e-01	8.000000e-04	1.156866e-01
1.000000000000001e+00	8.000000e-04	1.156981e-01
1.010000000000001e+00	8.000000e-04	1.157097e-01
1.020000000000001e+00	8.000000e-04	1.157212e-01
1.030000000000001e+00	8.000000e-04	1.157327e-01
1.040000000000001e+00	8.000000e-04	1.157443e-01
1.050000000000001e+00	8.000000e-04	1.157558e-01
1.060000000000001e+00	8.000000e-04	1.157674e-01
1.070000000000001e+00	8.000000e-04	1.157789e-01
1.080000000000001e+00	8.000000e-04	1.157905e-01
1.090000000000001e+00	8.000000e-04	1.158020e-01
1.100000000000001e+00	8.000000e-04	1.158136e-01
1.110000000000001e+00	8.000000e-04	1.158251e-01
1.120000000000001e+00	8.000000e-04	1.158367e-01
1.130000000000001e+00	8.000000e-04	1.158482e-01
1.140000000000001e+00	8.000000e-04	1.158597e-01
1.150000000000001e+00	8.000000e-04	1.158713e-01
1.160000000000001e+00	8.000000e-04	1.158828e-01
1.170000000000001e+00	8.000000e-04	1.158944e-01
1.180000000000001e+00	8.000000e-04	1.159059e-01
1.190000000000001e+00	8.000000e-04	1.159175e-01
1.200000000000001e+00	8.000000e-04	1.159290e-01
1.210000000000001e+00	8.000000e-04	1.159406e-01
1.220000000000001e+00	8.000000e-04	1.159521e-01
1.230000000000001e+00	8.000000e-04	1.159637e-01
1.240000000000001e+00	8.000000e-04	1.159752e-01
1.250000000000001e+00	8.000000e-04	1.159867e-01
1.260000000000001e+00	8.000000e-04	1.159983e-01
1.270000000000001e+00	8.000000e-04	1.160098e-01
1.280000000000001e+00	8.000000e-04	1.160214e-01
1.290000000000001e+00	8.000000e-04	1.160329e-01
1.300000000000001e+00	8.000000e-04	1.160445e-01
1.310000000000001e+00	8.000000e-04	1.160560e-01
1.320000000000001e+00	8.000000e-04	1.160676e-01
1.330000000000001e+00	8.000000e-04	1.160791e-01
1.340000000000001e+00	8.000000e-04	1.160906e-01
1.350000000000001e+00	8.000000e-04	1.161022e-01
1.360000000000001e+00	8.000000e-04	1.161137e-01
1.370000000000001e+00	8.000000e-04	1.161253e-01
1.380000000000001e+00	8.000000e-04	1.161368e-01
1.390000000000001e+00	8.000000e-04	1.161484e-01
1.400000000000001e+00	8.000000e-04	1.161599e-01
1.410000000000001e+00	8.000000e-04	1.161715e-01
1.420000000000001e+00	8.000000e-04	1.161830e-01
1.430000000000001e+00	8.000000e-04	1.161946e-01
1.440000000000001e+00	8.000000e-04	1.162061e-01
1.450000000000001e+00	8.000000e-04	1.162176e-01
1.460000000000001e+00	8.000000e-04	1.162292e-01
1.470000000000001e+00	8.000000e-04	1.162407e-01
1.480000000000001e+00	8.000000e-04	1.162523e-01
1.490000000000001e+00	8.000000e-04	1.162638e-01
1.500000000000000e+00	8.000000e-04	1.162754e-01
Step Information: I1=900µ  (Run: 9/10)
0.000000000000000e+00	9.000000e-04	-8.610855e-04
1.000000000000000e-02	9.000000e-04	2.945045e-04
2.000000000000000e-02	9.000000e-04	1.874502e-03
3.000000000000000e-02	9.000000e-04	3.982788e-03
4.000000000000000e-02	9.000000e-04	6.716680e-03
5.000000000000000e-02	9.000000e-04	1.015122e-02
6.000000000000000e-02	9.000000e-04	1.432554e-02
7.000000000000001e-02	9.000000e-04	1.923602e-02
8.000000000000000e-02	9.000000e-04	2.483788e-02
9.000000000000000e-02	9.000000e-04	3.105307e-02
9.999999999999999e-02	9.000000e-04	3.778058e-02
1.100000000000000e-01	9.000000e-04	4.490567e-02
1.200000000000000e-01	9.000000e-04	5.230654e-02
1.300000000000000e-01	9.000000e-04	5.985821e-02
1.400000000000000e-01	9.000000e-04	6.743436e-02
1.500000000000000e-01	9.000000e-04	7.490804e-02
1.600000000000000e-01	9.000000e-04	8.215222e-02
1.700000000000000e-01	9.000000e-04	8.904139e-02
1.800000000000000e-01	9.000000e-04	9.545502e-02
1.900000000000000e-01	9.000000e-04	1.012838e-01
2.000000000000000e-01	9.000000e-04	1.064390e-01
2.100000000000000e-01	9.000000e-04	1.108629e-01
2.200000000000001e-01	9.000000e-04	1.145383e-01
2.300000000000001e-01	9.000000e-04	1.174926e-01
2.400000000000001e-01	9.000000e-04	1.197924e-01
2.500000000000001e-01	9.000000e-04	1.215315e-01
2.600000000000001e-01	9.000000e-04	1.228145e-01
2.700000000000001e-01	9.000000e-04	1.237425e-01
2.800000000000001e-01	9.000000e-04	1.244041e-01
2.900000000000001e-01	9.000000e-04	1.248713e-01
3.000000000000001e-01	9.000000e-04	1.251993e-01
3.100000000000001e-01	9.000000e-04	1.254295e-01
3.200000000000001e-01	9.000000e-04	1.255914e-01
3.300000000000001e-01	9.000000e-04	1.257062e-01
3.400000000000001e-01	9.000000e-04	1.257886e-01
3.500000000000001e-01	9.000000e-04	1.258488e-01
3.600000000000002e-01	9.000000e-04	1.258939e-01
3.700000000000002e-01	9.000000e-04	1.259286e-01
3.800000000000002e-01	9.000000e-04	1.259562e-01
3.900000000000002e-01	9.000000e-04	1.259791e-01
4.000000000000002e-01	9.000000e-04	1.259987e-01
4.100000000000002e-01	9.000000e-04	1.260160e-01
4.200000000000002e-01	9.000000e-04	1.260319e-01
4.300000000000002e-01	9.000000e-04	1.260467e-01
4.400000000000002e-01	9.000000e-04	1.260608e-01
4.500000000000002e-01	9.000000e-04	1.260745e-01
4.600000000000002e-01	9.000000e-04	1.260878e-01
4.700000000000003e-01	9.000000e-04	1.261009e-01
4.800000000000003e-01	9.000000e-04	1.261139e-01
4.900000000000003e-01	9.000000e-04	1.261268e-01
5.000000000000002e-01	9.000000e-04	1.261396e-01
5.100000000000002e-01	9.000000e-04	1.261523e-01
5.200000000000002e-01	9.000000e-04	1.261650e-01
5.300000000000002e-01	9.000000e-04	1.261777e-01
5.400000000000003e-01	9.000000e-04	1.261904e-01
5.500000000000003e-01	9.000000e-04	1.262031e-01
5.600000000000003e-01	9.000000e-04	1.262158e-01
5.700000000000003e-01	9.000000e-04	1.262284e-01
5.800000000000003e-01	9.000000e-04	1.262411e-01
5.900000000000003e-01	9.000000e-04	1.262537e-01
6.000000000000003e-01	9.000000e-04	1.262664e-01
6.100000000000003e-01	9.000000e-04	1.262790e-01
6.200000000000003e-01	9.000000e-04	1.262917e-01
6.300000000000003e-01	9.000000e-04	1.263043e-01
6.400000000000003e-01	9.000000e-04	1.263170e-01
6.500000000000004e-01	9.000000e-04	1.263296e-01
6.600000000000004e-01	9.000000e-04	1.263423e-01
6.700000000000004e-01	9.000000e-04	1.263549e-01
6.800000000000004e-01	9.000000e-04	1.263676e-01
6.900000000000004e-01	9.000000e-04	1.263802e-01
7.000000000000004e-01	9.000000e-04	1.263929e-01
7.100000000000004e-01	9.000000e-04	1.264056e-01
7.200000000000004e-01	9.000000e-04	1.264182e-01
7.300000000000004e-01	9.000000e-04	1.264309e-01
7.400000000000004e-01	9.000000e-04	1.264435e-01
7.500000000000004e-01	9.000000e-04	1.264562e-01
7.600000000000005e-01	9.000000e-04	1.264688e-01
7.700000000000005e-01	9.000000e-04	1.264814e-01
7.800000000000005e-01	9.000000e-04	1.264941e-01
7.900000000000005e-01	9.000000e-04	1.265067e-01
8.000000000000005e-01	9.000000e-04	1.265194e-01
8.100000000000005e-01	9.000000e-04	1.265320e-01
8.200000000000005e-01	9.000000e-04	1.265447e-01
8.300000000000005e-01	9.000000e-04	1.265574e-01
8.400000000000005e-01	9.000000e-04	1.265700e-01
8.500000000000005e-01	9.000000e-04	1.265827e-01
8.600000000000005e-01	9.000000e-04	1.265953e-01
8.700000000000006e-01	9.000000e-04	1.266080e-01
8.800000000000006e-01	9.000000e-04	1.266206e-01
8.900000000000006e-01	9.000000e-04	1.266333e-01
9.000000000000006e-01	9.000000e-04	1.266459e-01
9.100000000000006e-01	9.000000e-04	1.266586e-01
9.200000000000006e-01	9.000000e-04	1.266712e-01
9.300000000000006e-01	9.000000e-04	1.266839e-01
9.400000000000006e-01	9.000000e-04	1.266965e-01
9.500000000000006e-01	9.000000e-04	1.267092e-01
9.600000000000006e-01	9.000000e-04	1.267218e-01
9.700000000000006e-01	9.000000e-04	1.267345e-01
9.800000000000006e-01	9.000000e-04	1.267471e-01
9.900000000000007e-01	9.000000e-04	1.267598e-01
1.000000000000001e+00	9.000000e-04	1.267724e-01
1.010000000000001e+00	9.000000e-04	1.267851e-01
1.020000000000001e+00	9.000000e-04	1.267977e-01
1.030000000000001e+00	9.000000e-04	1.268104e-01
1.040000000000001e+00	9.000000e-04	1.268230e-01
1.050000000000001e+00	9.000000e-04	1.268357e-01
1.060000000000001e+00	9.000000e-04	1.268483e-01
1.070000000000001e+00	9.000000e-04	1.268610e-01
1.080000000000001e+00	9.000000e-04	1.268736e-01
1.090000000000001e+00	9.000000e-04	1.268863e-01
1.100000000000001e+00	9.000000e-04	1.268989e-01
1.110000000000001e+00	9.000000e-04	1.269116e-01
1.120000000000001e+00	9.000000e-04	1.269242e-01
1.130000000000001e+00	9.000000e-04	1.269369e-01
1.140000000000001e+00	9.000000e-04	1.269495e-01
1.150000000000001e+00	9.000000e-04	1.269622e-01
1.160000000000001e+00	9.000000e-04	1.269748e-01
1.170000000000001e+00	9.000000e-04	1.269875e-01
1.180000000000001e+00	9.000000e-04	1.270001e-01
1.190000000000001e+00	9.000000e-04	1.270128e-01
1.200000000000001e+00	9.000000e-04	1.270254e-01
1.210000000000001e+00	9.000000e-04	1.270381e-01
1.220000000000001e+00	9.000000e-04	1.270507e-01
1.230000000000001e+00	9.000000e-04	1.270634e-01
1.240000000000001e+00	9.000000e-04	1.270760e-01
1.250000000000001e+00	9.000000e-04	1.270887e-01
1.260000000000001e+00	9.000000e-04	1.271013e-01
1.270000000000001e+00	9.000000e-04	1.271140e-01
1.280000000000001e+00	9.000000e-04	1.271266e-01
1.290000000000001e+00	9.000000e-04	1.271393e-01
1.300000000000001e+00	9.000000e-04	1.271519e-01
1.310000000000001e+00	9.000000e-04	1.271646e-01
1.320000000000001e+00	9.000000e-04	1.271772e-01
1.330000000000001e+00	9.000000e-04	1.271899e-01
1.340000000000001e+00	9.000000e-04	1.272025e-01
1.350000000000001e+00	9.000000e-04	1.272152e-01
1.360000000000001e+00	9.000000e-04	1.272278e-01
1.370000000000001e+00	9.000000e-04	1.272405e-01
1.380000000000001e+00	9.000000e-04	1.272531e-01
1.390000000000001e+00	9.000000e-04	1.272658e-01
1.400000000000001e+00	9.000000e-04	1.272784e-01
1.410000000000001e+00	9.000000e-04	1.272911e-01
1.420000000000001e+00	9.000000e-04	1.273037e-01
1.430000000000001e+00	9.000000e-04	1.273164e-01
1.440000000000001e+00	9.000000e-04	1.273290e-01
1.450000000000001e+00	9.000000e-04	1.273417e-01
1.460000000000001e+00	9.000000e-04	1.273543e-01
1.470000000000001e+00	9.000000e-04	1.273670e-01
1.480000000000001e+00	9.000000e-04	1.273796e-01
1.490000000000001e+00	9.000000e-04	1.273923e-01
1.500000000000000e+00	9.000000e-04	1.274049e-01
Step Information: I1=1m  (Run: 10/10)
0.000000000000000e+00	1.000000e-03	-9.537845e-04
1.000000000000000e-02	1.000000e-03	3.201380e-04
2.000000000000000e-02	1.000000e-03	2.052641e-03
3.000000000000000e-02	1.000000e-03	4.349801e-03
4.000000000000000e-02	1.000000e-03	7.307599e-03
5.000000000000000e-02	1.000000e-03	1.099612e-02
6.000000000000000e-02	1.000000e-03	1.544719e-02
7.000000000000001e-02	1.000000e-03	2.064962e-02
8.000000000000000e-02	1.000000e-03	2.655281e-02
9.000000000000000e-02	1.000000e-03	3.307572e-02
9.999999999999999e-02	1.000000e-03	4.011727e-02
1.100000000000000e-01	1.000000e-03	4.756517e-02
1.200000000000000e-01	1.000000e-03	5.530196e-02
1.300000000000000e-01	1.000000e-03	6.320823e-02
1.400000000000000e-01	1.000000e-03	7.116392e-02
1.500000000000000e-01	1.000000e-03	7.904843e-02
1.600000000000000e-01	1.000000e-03	8.674047e-02
1.700000000000000e-01	1.000000e-03	9.411855e-02
1.800000000000000e-01	1.000000e-03	1.010630e-01
1.900000000000000e-01	1.000000e-03	1.074602e-01
2.000000000000000e-01	1.000000e-03	1.132103e-01
2.100000000000000e-01	1.000000e-03	1.182370e-01
2.200000000000001e-01	1.000000e-03	1.224988e-01
2.300000000000001e-01	1.000000e-03	1.259966e-01
2.400000000000001e-01	1.000000e-03	1.287750e-01
2.500000000000001e-01	1.000000e-03	1.309149e-01
2.600000000000001e-01	1.000000e-03	1.325182e-01
2.700000000000001e-01	1.000000e-03	1.336923e-01
2.800000000000001e-01	1.000000e-03	1.345371e-01
2.900000000000001e-01	1.000000e-03	1.351371e-01
3.000000000000001e-01	1.000000e-03	1.355600e-01
3.100000000000001e-01	1.000000e-03	1.358570e-01
3.200000000000001e-01	1.000000e-03	1.360658e-01
3.300000000000001e-01	1.000000e-03	1.362132e-01
3.400000000000001e-01	1.000000e-03	1.363183e-01
3.500000000000001e-01	1.000000e-03	1.363944e-01
3.600000000000002e-01	1.000000e-03	1.364506e-01
3.700000000000002e-01	1.000000e-03	1.364933e-01
3.800000000000002e-01	1.000000e-03	1.365267e-01
3.900000000000002e-01	1.000000e-03	1.365538e-01
4.000000000000002e-01	1.000000e-03	1.365766e-01
4.100000000000002e-01	1.000000e-03	1.365965e-01
4.200000000000002e-01	1.000000e-03	1.366145e-01
4.300000000000002e-01	1.000000e-03	1.366310e-01
4.400000000000002e-01	1.000000e-03	1.366467e-01
4.500000000000002e-01	1.000000e-03	1.366617e-01
4.600000000000002e-01	1.000000e-03	1.366764e-01
4.700000000000003e-01	1.000000e-03	1.366907e-01
4.800000000000003e-01	1.000000e-03	1.367048e-01
4.900000000000003e-01	1.000000e-03	1.367188e-01
5.000000000000002e-01	1.000000e-03	1.367327e-01
5.100000000000002e-01	1.000000e-03	1.367466e-01
5.200000000000002e-01	1.000000e-03	1.367604e-01
5.300000000000002e-01	1.000000e-03	1.367741e-01
5.400000000000003e-01	1.000000e-03	1.367879e-01
5.500000000000003e-01	1.000000e-03	1.368016e-01
5.600000000000003e-01	1.000000e-03	1.368154e-01
5.700000000000003e-01	1.000000e-03	1.368291e-01
5.800000000000003e-01	1.000000e-03	1.368428e-01
5.900000000000003e-01	1.000000e-03	1.368565e-01
6.000000000000003e-01	1.000000e-03	1.368702e-01
6.100000000000003e-01	1.000000e-03	1.368840e-01
6.200000000000003e-01	1.000000e-03	1.368977e-01
6.300000000000003e-01	1.000000e-03	1.369114e-01
6.400000000000003e-01	1.000000e-03	1.369251e-01
6.500000000000004e-01	1.000000e-03	1.369388e-01
6.600000000000004e-01	1.000000e-03	1.369525e-01
6.700000000000004e-01	1.000000e-03	1.369662e-01
6.800000000000004e-01	1.000000e-03	1.369800e-01
6.900000000000004e-01	1.000000e-03	1.369937e-01
7.000000000000004e-01	1.000000e-03	1.370074e-01
7.100000000000004e-01	1.000000e-03	1.370211e-01
7.200000000000004e-01	1.000000e-03	1.370348e-01
7.300000000000004e-01	1.000000e-03	1.370485e-01
7.400000000000004e-01	1.000000e-03	1.370622e-01
7.500000000000004e-01	1.000000e-03	1.370759e-01
7.600000000000005e-01	1.000000e-03	1.370897e-01
7.700000000000005e-01	1.000000e-03	1.371034e-01
7.800000000000005e-01	1.000000e-03	1.371171e-01
7.900000000000005e-01	1.000000e-03	1.371308e-01
8.000000000000005e-01	1.000000e-03	1.371445e-01
8.100000000000005e-01	1.000000e-03	1.371582e-01
8.200000000000005e-01	1.000000e-03	1.371719e-01
8.300000000000005e-01	1.000000e-03	1.371857e-01
8.400000000000005e-01	1.000000e-03	1.371994e-01
8.500000000000005e-01	1.000000e-03	1.372131e-01
8.600000000000005e-01	1.000000e-03	1.372268e-01
8.700000000000006e-01	1.000000e-03	1.372405e-01
8.800000000000006e-01	1.000000e-03	1.372542e-01
8.900000000000006e-01	1.000000e-03	1.372679e-01
9.000000000000006e-01	1.000000e-03	1.372817e-01
9.100000000000006e-01	1.000000e-03	1.372954e-01
9.200000000000006e-01	1.000000e-03	1.373091e-01
9.300000000000006e-01	1.000000e-03	1.373228e-01
9.400000000000006e-01	1.000000e-03	1.373365e-01
9.500000000000006e-01	1.000000e-03	1.373502e-01
9.600000000000006e-01	1.000000e-03	1.373639e-01
9.700000000000006e-01	1.000000e-03	1.373776e-01
9.800000000000006e-01	1.000000e-03	1.373914e-01
9.900000000000007e-01	1.000000e-03	1.374051e-01
1.000000000000001e+00	1.000000e-03	1.374188e-01
1.010000000000001e+00	1.000000e-03	1.374325e-01
1.020000000000001e+00	1.000000e-03	1.374462e-01
1.030000000000001e+00	1.000000e-03	1.374599e-01
1.040000000000001e+00	1.000000e-03	1.374736e-01
1.050000000000001e+00	1.000000e-03	1.374874e-01
1.060000000000001e+00	1.000000e-03	1.375011e-01
1.070000000000001e+00	1.000000e-03	1.375148e-01
1.080000000000001e+00	1.000000e-03	1.375285e-01
1.090000000000001e+00	1.000000e-03	1.375422e-01
1.100000000000001e+00	1.000000e-03	1.375559e-01
1.110000000000001e+00	1.000000e-03	1.375696e-01
1.120000000000001e+00	1.000000e-03	1.375833e-01
1.130000000000001e+00	1.000000e-03	1.375971e-01
1.140000000000001e+00	1.000000e-03	1.376108e-01
1.150000000000001e+00	1.000000e-03	1.376245e-01
1.160000000000001e+00	1.000000e-03	1.376382e-01
1.170000000000001e+00	1.000000e-03	1.376519e-01
1.180000000000001e+00	1.000000e-03	1.376656e-01
1.190000000000001e+00	1.000000e-03	1.376793e-01
1.200000000000001e+00	1.000000e-03	1.376930e-01
1.210000000000001e+00	1.000000e-03	1.377068e-01
1.220000000000001e+00	1.000000e-03	1.377205e-01
1.230000000000001e+00	1.000000e-03	1.377342e-01
1.240000000000001e+00	1.000000e-03	1.377479e-01
1.250000000000001e+00	1.000000e-03	1.377616e-01
1.260000000000001e+00	1.000000e-03	1.377753e-01
1.270000000000001e+00	1.000000e-03	1.377890e-01
1.280000000000001e+00	1.000000e-03	1.378028e-01
1.290000000000001e+00	1.000000e-03	1.378165e-01
1.300000000000001e+00	1.000000e-03	1.378302e-01
1.310000000000001e+00	1.000000e-03	1.378439e-01
1.320000000000001e+00	1.000000e-03	1.378576e-01
1.330000000000001e+00	1.000000e-03	1.378713e-01
1.340000000000001e+00	1.000000e-03	1.378850e-01
1.350000000000001e+00	1.000000e-03	1.378988e-01
1.360000000000001e+00	1.000000e-03	1.379125e-01
1.370000000000001e+00	1.000000e-03	1.379262e-01
1.380000000000001e+00	1.000000e-03	1.379399e-01
1.390000000000001e+00	1.000000e-03	1.379536e-01
1.400000000000001e+00	1.000000e-03	1.379673e-01
1.410000000000001e+00	1.000000e-03	1.379810e-01
1.420000000000001e+00	1.000000e-03	1.379948e-01
1.430000000000001e+00	1.000000e-03	1.380085e-01
1.440000000000001e+00	1.000000e-03	1.380222e-01
1.450000000000001e+00	1.000000e-03	1.380359e-01
1.460000000000001e+00	1.000000e-03	1.380496e-01
1.470000000000001e+00	1.000000e-03	1.380633e-01
1.480000000000001e+00	1.000000e-03	1.380770e-01
1.490000000000001e+00	1.000000e-03	1.380907e-01
1.500000000000000e+00	1.000000e-03	1.381045e-01
